LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,YrSold,MSSubClass_E,MSZoning_E,Street_E,Alley_E,LotShape_E,LandContour_E,Utilities_E,LotConfig_E,LandSlope_E,Neighborhood_E,Condition1_E,Condition2_E,BldgType_E,HouseStyle_E,RoofStyle_E,RoofMatl_E,Exterior1st_E,Exterior2nd_E,MasVnrType_E,ExterQual_E,ExterCond_E,Foundation_E,BsmtQual_E,BsmtCond_E,BsmtExposure_E,BsmtFinType1_E,BsmtFinType2_E,Heating_E,HeatingQC_E,CentralAir_E,Electrical_E,KitchenQual_E,Functional_E,FireplaceQu_E,GarageType_E,GarageFinish_E,GarageQual_E,GarageCond_E,PavedDrive_E,PoolQC_E,Fence_E,MiscFeature_E,MoSold_E,SaleType_E,SaleCondition_E,HasBasement,HasGarage,Has2ndFloor,HasMasVnr,HasWoodDeck,HasPorch,HasPool,IsNew,OverallQual_2,OverallQual_3,OverallQual_sq,Neighborhood_E_2,Neighborhood_E_3,Neighborhood_E_sq,GrLivArea_2,GrLivArea_3,GrLivArea_sq,ExterQual_E_2,ExterQual_E_3,ExterQual_E_sq,GarageCars_2,GarageCars_3,GarageCars_sq,KitchenQual_E_2,KitchenQual_E_3,KitchenQual_E_sq,GarageArea_2,GarageArea_3,GarageArea_sq,BsmtQual_E_2,BsmtQual_E_3,BsmtQual_E_sq,TotalBsmtSF_2,TotalBsmtSF_3,TotalBsmtSF_sq,1stFlrSF_2,1stFlrSF_3,1stFlrSF_sq,GarageFinish_E_2,GarageFinish_E_3,GarageFinish_E_sq,FullBath_2,FullBath_3,FullBath_sq,YearBuilt_2,YearBuilt_3,YearBuilt_sq,GarageType_E_2,GarageType_E_3,GarageType_E_sq,YearRemodAdd_2,YearRemodAdd_3,YearRemodAdd_sq,MSSubClass_E_2,MSSubClass_E_3,MSSubClass_E_sq,Foundation_E_2,Foundation_E_3,Foundation_E_sq,FireplaceQu_E_2,FireplaceQu_E_3,FireplaceQu_E_sq,TotRmsAbvGrd_2,TotRmsAbvGrd_3,TotRmsAbvGrd_sq,OverallScore,ExterScore,BsmtScore,KitchenScore,FireplaceScore,GarageScore,PoolScore,TotalBath,AllSf,AllFlrSF,AllPorchSF
85.0,11475,6,6,1975,1975,0.0,550,0,163,713,811,741,0,1552,1,0,2,1,3,1,6,1,1975.0,2,434,209,208,0,0,0,0,0,2006,15.0,4.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,14.0,5.0,5.0,4.0,7.0,2.0,2.0,12.0,15.0,2.0,2.0,4.0,3.0,4.0,4.0,2.0,5.0,6.0,6.0,3.0,2.0,5.0,2.0,7.0,4.0,6.0,3.0,4.0,6.0,3.0,1.0,3.0,3.0,8.0,5.0,5.0,1,1,1,0,1,1,0,0,36,216,2.449489742783178,196.0,2744.0,3.7416573867739413,2408704,3738308608,39.395431207184416,4.0,8.0,1.4142135623730951,4,8,1.4142135623730951,4.0,8.0,1.4142135623730951,188356,81746504,20.83266665599966,16.0,64.0,2.0,508369,362467097,26.70205984563738,657721,533411731,28.478061731796284,9.0,27.0,1.7320508075688772,4,8,1.4142135623730951,3900625,7703734375,44.44097208657794,36.0,216.0,2.449489742783178,3900625,7703734375,44.44097208657794,225.0,3375.0,3.872983346207417,9.0,27.0,1.7320508075688772,16.0,64.0,2.0,36,216,2.449489742783178,36,8.0,16.0,2.0,4.0,24.0,0.0,3.5,2265,1552,208
70.0,10500,4,6,1971,1971,0.0,524,180,160,864,864,0,0,864,0,0,1,0,2,1,4,0,1989.0,2,576,216,0,0,0,0,0,0,2009,12.0,4.0,2.0,3.0,1.0,2.0,2.0,3.0,1.0,11.0,4.0,5.0,4.0,5.0,2.0,2.0,9.0,10.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,5.0,4.0,6.0,4.0,2.0,5.0,2.0,7.0,2.0,3.0,2.0,4.0,6.0,3.0,1.0,5.0,3.0,6.0,5.0,2.0,1,1,0,0,1,0,0,0,16,64,2.0,121.0,1331.0,3.3166247903554,746496,644972544,29.393876913398138,4.0,8.0,1.4142135623730951,4,8,1.4142135623730951,4.0,8.0,1.4142135623730951,331776,191102976,24.0,9.0,27.0,1.7320508075688772,746496,644972544,29.393876913398138,746496,644972544,29.393876913398138,4.0,8.0,1.4142135623730951,1,1,1.0,3884841,7657021611,44.395945760846224,9.0,27.0,1.7320508075688772,3884841,7657021611,44.395945760846224,144.0,1728.0,3.4641016151377544,9.0,27.0,1.7320508075688772,4.0,8.0,1.4142135623730951,16,64,2.0,24,8.0,12.0,2.0,0.0,24.0,0.0,1.0,1728,864,0
103.0,13472,10,5,2003,2003,922.0,56,0,2336,2392,2392,0,0,2392,0,0,2,0,3,1,8,1,2003.0,3,968,248,105,0,0,0,0,0,2009,12.0,4.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,24.0,4.0,5.0,4.0,5.0,5.0,2.0,12.0,15.0,3.0,4.0,4.0,6.0,5.0,4.0,5.0,7.0,6.0,6.0,5.0,2.0,5.0,4.0,7.0,6.0,6.0,4.0,4.0,6.0,3.0,1.0,5.0,3.0,5.0,5.0,5.0,1,1,0,1,1,1,0,1,100,1000,3.1622776601683795,576.0,13824.0,4.898979485566356,5721664,13686220288,48.908077042549934,16.0,64.0,2.0,9,27,1.7320508075688772,16.0,64.0,2.0,937024,907039232,31.11269837220809,25.0,125.0,2.23606797749979,5721664,13686220288,48.908077042549934,5721664,13686220288,48.908077042549934,16.0,64.0,2.0,4,8,1.4142135623730951,4012009,8036054027,44.75488800120049,36.0,216.0,2.449489742783178,4012009,8036054027,44.75488800120049,144.0,1728.0,3.4641016151377544,36.0,216.0,2.449489742783178,36.0,216.0,2.449489742783178,64,512,2.8284271247461903,50,16.0,20.0,4.0,6.0,24.0,0.0,2.0,4784,2392,105
21.0,1680,5,5,1971,1971,142.0,0,0,630,630,630,672,0,1302,0,0,2,1,3,1,6,0,1991.0,1,280,0,0,0,0,0,0,0,2009,6.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,3.0,4.0,5.0,2.0,7.0,2.0,2.0,9.0,10.0,3.0,2.0,4.0,3.0,3.0,4.0,2.0,6.0,6.0,6.0,3.0,2.0,5.0,2.0,7.0,2.0,3.0,2.0,4.0,6.0,3.0,1.0,5.0,3.0,3.0,4.0,2.0,1,1,1,1,0,0,0,0,25,125,2.23606797749979,9.0,27.0,1.7320508075688772,1695204,2207155608,36.08323710533743,4.0,8.0,1.4142135623730951,1,1,1.0,4.0,8.0,1.4142135623730951,78400,21952000,16.73320053068151,9.0,27.0,1.7320508075688772,396900,250047000,25.099800796022265,396900,250047000,25.099800796022265,4.0,8.0,1.4142135623730951,4,8,1.4142135623730951,3884841,7657021611,44.395945760846224,9.0,27.0,1.7320508075688772,3884841,7657021611,44.395945760846224,36.0,216.0,2.449489742783178,9.0,27.0,1.7320508075688772,4.0,8.0,1.4142135623730951,36,216,2.449489742783178,25,8.0,12.0,2.0,0.0,24.0,0.0,2.5,1932,1302,0
82.0,9950,7,5,1995,1995,290.0,565,0,638,1203,1214,1306,0,2520,0,0,2,1,4,1,9,1,1995.0,3,721,224,114,0,0,0,0,0,2007,15.0,4.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,25.0,4.0,5.0,4.0,7.0,2.0,2.0,12.0,15.0,3.0,3.0,4.0,6.0,4.0,4.0,2.0,7.0,6.0,6.0,5.0,2.0,5.0,3.0,7.0,4.0,6.0,3.0,4.0,6.0,3.0,1.0,5.0,3.0,5.0,5.0,2.0,1,1,1,1,1,1,0,0,49,343,2.6457513110645907,625.0,15625.0,5.0,6350400,16003008000,50.19960159204453,9.0,27.0,1.7320508075688772,9,27,1.7320508075688772,9.0,27.0,1.7320508075688772,519841,374805361,26.851443164195103,16.0,64.0,2.0,1447209,1740992427,34.68429039204925,1473796,1789188344,34.84250278036869,9.0,27.0,1.7320508075688772,4,8,1.4142135623730951,3980025,7940149875,44.66542286825459,36.0,216.0,2.449489742783178,3980025,7940149875,44.66542286825459,225.0,3375.0,3.872983346207417,36.0,216.0,2.449489742783178,16.0,64.0,2.0,81,729,3.0,35,12.0,16.0,3.0,4.0,24.0,0.0,2.5,3723,2520,114
21.0,1869,6,6,1970,1970,127.0,321,0,162,483,483,504,0,987,0,0,1,1,2,1,5,0,1987.0,1,280,0,0,0,0,0,0,0,2008,6.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,3.0,4.0,5.0,2.0,7.0,2.0,2.0,9.0,10.0,3.0,2.0,4.0,3.0,3.0,4.0,2.0,2.0,6.0,6.0,3.0,2.0,5.0,2.0,7.0,2.0,3.0,2.0,4.0,6.0,3.0,1.0,5.0,3.0,12.0,5.0,5.0,1,1,1,1,0,0,0,0,36,216,2.449489742783178,9.0,27.0,1.7320508075688772,974169,961504803,31.416556144810016,4.0,8.0,1.4142135623730951,1,1,1.0,4.0,8.0,1.4142135623730951,78400,21952000,16.73320053068151,9.0,27.0,1.7320508075688772,233289,112678587,21.97726097583591,233289,112678587,21.97726097583591,4.0,8.0,1.4142135623730951,1,1,1.0,3880900,7645373000,44.384682042344295,9.0,27.0,1.7320508075688772,3880900,7645373000,44.384682042344295,36.0,216.0,2.449489742783178,9.0,27.0,1.7320508075688772,4.0,8.0,1.4142135623730951,25,125,2.23606797749979,36,8.0,12.0,2.0,0.0,24.0,0.0,1.5,1470,987,0
70.0,8521,5,5,1967,1967,0.0,842,0,70,912,912,0,0,912,0,0,1,0,3,1,5,1,1974.0,1,336,0,0,0,0,0,0,0,2010,12.0,4.0,2.0,3.0,1.0,2.0,2.0,3.0,1.0,7.0,2.0,5.0,4.0,5.0,2.0,2.0,9.0,10.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,5.0,6.0,6.0,3.0,2.0,5.0,2.0,7.0,3.0,3.0,2.0,4.0,6.0,3.0,1.0,3.0,3.0,3.0,5.0,5.0,1,1,0,0,0,0,0,0,25,125,2.23606797749979,49.0,343.0,2.6457513110645907,831744,758550528,30.199337741083,4.0,8.0,1.4142135623730951,1,1,1.0,4.0,8.0,1.4142135623730951,112896,37933056,18.33030277982336,9.0,27.0,1.7320508075688772,831744,758550528,30.199337741083,831744,758550528,30.199337741083,4.0,8.0,1.4142135623730951,1,1,1.0,3869089,7610498063,44.35087372307337,9.0,27.0,1.7320508075688772,3869089,7610498063,44.35087372307337,144.0,1728.0,3.4641016151377544,9.0,27.0,1.7320508075688772,9.0,27.0,1.7320508075688772,25,125,2.23606797749979,25,8.0,12.0,2.0,3.0,24.0,0.0,1.0,1824,912,0
43.0,3182,7,5,2005,2006,16.0,16,0,1357,1373,1555,0,0,1555,0,0,2,0,2,1,7,1,2005.0,2,430,143,20,0,0,0,0,0,2009,14.0,4.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,17.0,4.0,5.0,5.0,5.0,2.0,2.0,12.0,15.0,3.0,3.0,4.0,6.0,4.0,4.0,4.0,7.0,6.0,6.0,5.0,2.0,5.0,3.0,7.0,4.0,6.0,4.0,4.0,6.0,3.0,1.0,5.0,3.0,3.0,5.0,5.0,1,1,0,1,1,1,0,1,49,343,2.6457513110645907,289.0,4913.0,4.123105625617661,2418025,3760028875,39.433488306260706,9.0,27.0,1.7320508075688772,4,8,1.4142135623730951,9.0,27.0,1.7320508075688772,184900,79507000,20.73644135332772,16.0,64.0,2.0,1885129,2588282117,37.05401462729781,2418025,3760028875,39.433488306260706,16.0,64.0,2.0,4,8,1.4142135623730951,4020025,8060150125,44.77722635447622,36.0,216.0,2.449489742783178,4024036,8072216216,44.78839135311738,196.0,2744.0,3.7416573867739413,36.0,216.0,2.449489742783178,16.0,64.0,2.0,49,343,2.6457513110645907,35,12.0,16.0,3.0,4.0,24.0,0.0,2.0,2928,1555,20
73.0,8760,6,6,1959,1959,220.0,0,0,1194,1194,1194,0,0,1194,1,0,1,0,3,1,6,0,1959.0,1,312,0,0,120,0,0,0,0,2010,12.0,4.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,11.0,4.0,5.0,4.0,5.0,5.0,2.0,7.0,7.0,3.0,2.0,4.0,3.0,3.0,4.0,2.0,6.0,6.0,6.0,3.0,2.0,5.0,2.0,7.0,2.0,6.0,3.0,4.0,6.0,3.0,1.0,5.0,3.0,2.0,5.0,5.0,1,1,0,1,0,0,0,0,36,216,2.449489742783178,121.0,1331.0,3.3166247903554,1425636,1702209384,34.55430508634199,4.0,8.0,1.4142135623730951,1,1,1.0,4.0,8.0,1.4142135623730951,97344,30371328,17.663521732655695,9.0,27.0,1.7320508075688772,1425636,1702209384,34.55430508634199,1425636,1702209384,34.55430508634199,9.0,27.0,1.7320508075688772,1,1,1.0,3837681,7518017079,44.26059195266146,36.0,216.0,2.449489742783178,3837681,7518017079,44.26059195266146,144.0,1728.0,3.4641016151377544,9.0,27.0,1.7320508075688772,4.0,8.0,1.4142135623730951,36,216,2.449489742783178,36,8.0,12.0,2.0,0.0,24.0,0.0,2.0,2388,1194,120
174.0,15138,8,5,1995,1996,506.0,689,0,773,1462,1490,1304,0,2794,1,0,2,1,4,1,9,1,1995.0,3,810,0,146,202,0,0,0,0,2009,15.0,4.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,25.0,4.0,5.0,4.0,7.0,2.0,2.0,12.0,15.0,3.0,3.0,4.0,6.0,4.0,4.0,2.0,7.0,6.0,6.0,5.0,2.0,5.0,4.0,7.0,4.0,6.0,4.0,4.0,6.0,3.0,1.0,5.0,3.0,7.0,5.0,5.0,1,1,1,1,0,1,0,0,64,512,2.8284271247461903,625.0,15625.0,5.0,7806436,21811182184,52.85830114561004,9.0,27.0,1.7320508075688772,9,27,1.7320508075688772,16.0,64.0,2.0,656100,531441000,28.460498941515414,16.0,64.0,2.0,2137444,3124943128,38.23610858861032,2220100,3307949000,38.600518131237564,16.0,64.0,2.0,4,8,1.4142135623730951,3980025,7940149875,44.66542286825459,36.0,216.0,2.449489742783178,3984016,7952095936,44.67661580737735,225.0,3375.0,3.872983346207417,36.0,216.0,2.449489742783178,16.0,64.0,2.0,81,729,3.0,40,12.0,16.0,4.0,4.0,24.0,0.0,3.5,4256,2794,348
21.0,1680,6,5,1972,1972,297.0,0,0,483,483,483,504,0,987,0,0,1,1,2,1,5,1,1972.0,1,288,0,0,0,0,0,0,0,2006,6.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,3.0,4.0,5.0,2.0,7.0,2.0,2.0,9.0,10.0,3.0,2.0,4.0,3.0,3.0,4.0,2.0,6.0,6.0,6.0,3.0,2.0,5.0,2.0,7.0,1.0,6.0,2.0,4.0,6.0,3.0,1.0,5.0,3.0,5.0,5.0,5.0,1,1,1,1,0,0,0,0,36,216,2.449489742783178,9.0,27.0,1.7320508075688772,974169,961504803,31.416556144810016,4.0,8.0,1.4142135623730951,1,1,1.0,4.0,8.0,1.4142135623730951,82944,23887872,16.97056274847714,9.0,27.0,1.7320508075688772,233289,112678587,21.97726097583591,233289,112678587,21.97726097583591,4.0,8.0,1.4142135623730951,1,1,1.0,3888784,7668682048,44.40720662234904,36.0,216.0,2.449489742783178,3888784,7668682048,44.40720662234904,36.0,216.0,2.449489742783178,9.0,27.0,1.7320508075688772,1.0,1.0,1.0,25,125,2.23606797749979,30,8.0,12.0,2.0,1.0,24.0,0.0,1.5,1470,987,0
75.0,10650,5,6,1976,1976,0.0,182,712,0,894,894,0,0,894,1,0,1,0,3,1,5,0,1976.0,1,308,365,0,0,0,0,0,0,2010,12.0,4.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,16.0,4.0,5.0,4.0,5.0,2.0,2.0,9.0,10.0,2.0,2.0,4.0,3.0,3.0,5.0,4.0,4.0,7.0,6.0,3.0,2.0,5.0,2.0,7.0,2.0,6.0,2.0,4.0,6.0,3.0,1.0,3.0,3.0,8.0,5.0,5.0,1,1,0,0,1,0,0,0,25,125,2.23606797749979,256.0,4096.0,4.0,799236,714516984,29.899832775452108,4.0,8.0,1.4142135623730951,1,1,1.0,4.0,8.0,1.4142135623730951,94864,29218112,17.549928774784245,9.0,27.0,1.7320508075688772,799236,714516984,29.899832775452108,799236,714516984,29.899832775452108,4.0,8.0,1.4142135623730951,1,1,1.0,3904576,7715442176,44.45222154178574,36.0,216.0,2.449489742783178,3904576,7715442176,44.45222154178574,144.0,1728.0,3.4641016151377544,9.0,27.0,1.7320508075688772,4.0,8.0,1.4142135623730951,25,125,2.23606797749979,30,8.0,15.0,2.0,0.0,24.0,0.0,2.0,1788,894,0
0.0,7851,6,5,2002,2002,0.0,625,0,235,860,860,1100,0,1960,1,0,2,1,4,1,8,2,2002.0,2,440,288,48,0,0,0,0,0,2010,15.0,4.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,15.0,4.0,5.0,4.0,7.0,2.0,2.0,12.0,15.0,2.0,3.0,4.0,6.0,4.0,4.0,2.0,7.0,6.0,6.0,5.0,2.0,5.0,3.0,7.0,4.0,7.0,4.0,4.0,6.0,3.0,1.0,5.0,3.0,3.0,5.0,5.0,1,1,1,0,1,1,0,1,36,216,2.449489742783178,225.0,3375.0,3.872983346207417,3841600,7529536000,44.27188724235731,9.0,27.0,1.7320508075688772,4,8,1.4142135623730951,9.0,27.0,1.7320508075688772,193600,85184000,20.97617696340303,16.0,64.0,2.0,739600,636056000,29.32575659723036,739600,636056000,29.32575659723036,16.0,64.0,2.0,4,8,1.4142135623730951,4008004,8024024008,44.74371464239419,49.0,343.0,2.6457513110645907,4008004,8024024008,44.74371464239419,225.0,3375.0,3.872983346207417,36.0,216.0,2.449489742783178,16.0,64.0,2.0,64,512,2.8284271247461903,30,12.0,16.0,3.0,8.0,24.0,0.0,3.5,2820,1960,48
21.0,1680,6,3,1971,1971,604.0,358,0,125,483,483,504,0,987,0,0,1,1,2,1,5,0,1971.0,1,264,0,0,0,0,0,0,0,2008,6.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,3.0,4.0,5.0,5.0,7.0,2.0,2.0,9.0,10.0,3.0,2.0,4.0,3.0,3.0,4.0,2.0,5.0,6.0,6.0,3.0,2.0,5.0,2.0,7.0,2.0,3.0,2.0,4.0,6.0,3.0,1.0,5.0,3.0,9.0,5.0,5.0,1,1,1,1,0,0,0,0,36,216,2.449489742783178,9.0,27.0,1.7320508075688772,974169,961504803,31.416556144810016,4.0,8.0,1.4142135623730951,1,1,1.0,4.0,8.0,1.4142135623730951,69696,18399744,16.24807680927192,9.0,27.0,1.7320508075688772,233289,112678587,21.97726097583591,233289,112678587,21.97726097583591,4.0,8.0,1.4142135623730951,1,1,1.0,3884841,7657021611,44.395945760846224,9.0,27.0,1.7320508075688772,3884841,7657021611,44.395945760846224,36.0,216.0,2.449489742783178,9.0,27.0,1.7320508075688772,4.0,8.0,1.4142135623730951,25,125,2.23606797749979,18,8.0,12.0,2.0,0.0,24.0,0.0,1.5,1470,987,0
65.0,8773,7,5,2004,2004,98.0,24,0,1390,1414,1414,0,0,1414,0,0,2,0,3,1,6,0,2004.0,2,494,132,105,0,0,0,0,0,2010,12.0,4.0,2.0,3.0,1.0,2.0,2.0,3.0,1.0,16.0,4.0,5.0,4.0,5.0,2.0,2.0,12.0,15.0,3.0,3.0,4.0,6.0,4.0,4.0,4.0,7.0,6.0,6.0,5.0,2.0,5.0,3.0,7.0,2.0,6.0,3.0,4.0,6.0,3.0,1.0,5.0,3.0,3.0,5.0,5.0,1,1,0,1,1,1,0,1,49,343,2.6457513110645907,256.0,4096.0,4.0,1999396,2827145944,37.603191353926334,9.0,27.0,1.7320508075688772,4,8,1.4142135623730951,9.0,27.0,1.7320508075688772,244036,120553784,22.22611077089287,16.0,64.0,2.0,1999396,2827145944,37.603191353926334,1999396,2827145944,37.603191353926334,9.0,27.0,1.7320508075688772,4,8,1.4142135623730951,4016016,8048096064,44.76605857119878,36.0,216.0,2.449489742783178,4016016,8048096064,44.76605857119878,144.0,1728.0,3.4641016151377544,36.0,216.0,2.449489742783178,4.0,8.0,1.4142135623730951,36,216,2.449489742783178,35,12.0,16.0,3.0,0.0,24.0,0.0,2.0,2828,1414,105
0.0,9453,7,7,1993,2003,0.0,402,0,594,996,1014,730,0,1744,0,0,2,1,3,1,7,0,1993.0,2,457,370,70,0,238,0,0,0,2010,15.0,4.0,2.0,3.0,2.0,2.0,2.0,5.0,1.0,13.0,6.0,5.0,4.0,7.0,2.0,2.0,9.0,10.0,2.0,3.0,4.0,6.0,4.0,4.0,2.0,3.0,6.0,6.0,5.0,2.0,5.0,3.0,7.0,2.0,6.0,3.0,4.0,6.0,3.0,1.0,5.0,3.0,8.0,5.0,5.0,1,1,1,0,1,1,0,0,49,343,2.6457513110645907,169.0,2197.0,3.605551275463989,3041536,5304438784,41.7612260356422,9.0,27.0,1.7320508075688772,4,8,1.4142135623730951,9.0,27.0,1.7320508075688772,208849,95443993,21.37755832643195,16.0,64.0,2.0,992016,988047936,31.559467676119,1028196,1042590744,31.843366656181317,9.0,27.0,1.7320508075688772,4,8,1.4142135623730951,3972049,7916293657,44.64302857109943,36.0,216.0,2.449489742783178,4012009,8036054027,44.75488800120049,225.0,3375.0,3.872983346207417,36.0,216.0,2.449489742783178,4.0,8.0,1.4142135623730951,49,343,2.6457513110645907,49,12.0,16.0,3.0,0.0,24.0,0.0,2.5,2740,1744,308
93.0,12030,8,5,2007,2007,254.0,0,0,1694,1694,1694,0,0,1694,0,0,2,0,3,1,7,0,2007.0,3,818,168,228,0,0,0,0,0,2007,12.0,4.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,24.0,4.0,5.0,4.0,5.0,5.0,2.0,12.0,15.0,3.0,4.0,4.0,6.0,5.0,4.0,2.0,6.0,6.0,6.0,5.0,2.0,5.0,3.0,7.0,2.0,6.0,4.0,4.0,6.0,3.0,1.0,5.0,3.0,10.0,8.0,6.0,1,1,0,1,1,1,0,1,64,512,2.8284271247461903,576.0,13824.0,4.898979485566356,2869636,4861163384,41.15823125451335,16.0,64.0,2.0,9,27,1.7320508075688772,9.0,27.0,1.7320508075688772,669124,547343432,28.600699292150182,25.0,125.0,2.23606797749979,2869636,4861163384,41.15823125451335,2869636,4861163384,41.15823125451335,16.0,64.0,2.0,4,8,1.4142135623730951,4028049,8084294343,44.799553569204235,36.0,216.0,2.449489742783178,4028049,8084294343,44.799553569204235,144.0,1728.0,3.4641016151377544,36.0,216.0,2.449489742783178,4.0,8.0,1.4142135623730951,49,343,2.6457513110645907,40,16.0,20.0,3.0,0.0,24.0,0.0,2.0,3388,1694,228
52.0,8741,6,4,1945,1950,0.0,94,0,641,735,798,689,0,1487,0,0,1,1,3,1,7,1,1949.0,1,220,0,140,0,0,0,0,0,2010,7.0,4.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,6.0,4.0,5.0,4.0,3.0,2.0,2.0,12.0,15.0,2.0,2.0,4.0,3.0,3.0,3.0,2.0,4.0,6.0,6.0,3.0,2.0,4.0,2.0,7.0,5.0,3.0,2.0,4.0,6.0,3.0,1.0,3.0,3.0,2.0,5.0,5.0,1,1,1,0,0,1,0,0,36,216,2.449489742783178,36.0,216.0,2.449489742783178,2211169,3288008303,38.561638969317684,4.0,8.0,1.4142135623730951,1,1,1.0,4.0,8.0,1.4142135623730951,48400,10648000,14.832396974191326,9.0,27.0,1.7320508075688772,540225,397065375,27.110883423451916,636804,508169592,28.24889378365107,4.0,8.0,1.4142135623730951,1,1,1.0,3783025,7357983625,44.10215414239989,9.0,27.0,1.7320508075688772,3802500,7414875000,44.15880433163923,49.0,343.0,2.6457513110645907,9.0,27.0,1.7320508075688772,25.0,125.0,2.23606797749979,49,343,2.6457513110645907,24,8.0,9.0,2.0,5.0,24.0,0.0,1.5,2222,1487,140
75.0,9000,8,5,2008,2008,36.0,1078,0,488,1566,1566,0,0,1566,1,0,2,0,3,1,7,0,2008.0,2,750,144,168,0,0,0,0,0,2010,12.0,5.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,20.0,4.0,5.0,4.0,5.0,2.0,2.0,12.0,15.0,4.0,3.0,4.0,6.0,4.0,4.0,4.0,7.0,6.0,6.0,5.0,2.0,5.0,3.0,7.0,2.0,6.0,3.0,4.0,6.0,3.0,1.0,5.0,3.0,2.0,5.0,5.0,1,1,0,1,1,1,0,1,64,512,2.8284271247461903,400.0,8000.0,4.47213595499958,2452356,3840389496,39.57271787481876,9.0,27.0,1.7320508075688772,4,8,1.4142135623730951,9.0,27.0,1.7320508075688772,562500,421875000,27.386127875258307,16.0,64.0,2.0,2452356,3840389496,39.57271787481876,2452356,3840389496,39.57271787481876,9.0,27.0,1.7320508075688772,4,8,1.4142135623730951,4032064,8096384512,44.81071300481616,36.0,216.0,2.449489742783178,4032064,8096384512,44.81071300481616,144.0,1728.0,3.4641016151377544,36.0,216.0,2.449489742783178,4.0,8.0,1.4142135623730951,49,343,2.6457513110645907,40,12.0,16.0,3.0,0.0,24.0,0.0,3.0,3132,1566,168
40.0,3880,5,9,1945,1997,0.0,329,0,357,686,866,0,0,866,0,0,1,0,2,1,4,0,0.0,0,0,58,42,0,0,0,0,0,2007,1.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,5.0,4.0,5.0,4.0,5.0,2.0,2.0,12.0,15.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,5.0,6.0,6.0,4.0,2.0,5.0,3.0,7.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,5.0,3.0,9.0,5.0,5.0,1,0,0,0,1,1,0,0,25,125,2.23606797749979,25.0,125.0,2.23606797749979,749956,649461896,29.427877939124322,4.0,8.0,1.4142135623730951,0,0,0.0,9.0,27.0,1.7320508075688772,0,0,0.0,9.0,27.0,1.7320508075688772,470596,322828856,26.19160170741759,749956,649461896,29.427877939124322,1.0,1.0,1.0,1,1,1.0,3783025,7357983625,44.10215414239989,1.0,1.0,1.0,3988009,7964053973,44.68780594300866,1.0,1.0,1.0,9.0,27.0,1.7320508075688772,4.0,8.0,1.4142135623730951,16,64,2.0,45,6.0,12.0,3.0,0.0,2.0,0.0,1.0,1552,866,42
63.0,5000,5,4,1900,1950,0.0,0,0,540,540,889,551,0,1440,0,0,1,0,3,1,6,0,1940.0,1,352,0,0,77,0,0,0,0,2006,7.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,5.0,4.0,5.0,4.0,3.0,2.0,2.0,5.0,5.0,2.0,2.0,4.0,2.0,3.0,4.0,2.0,6.0,6.0,6.0,4.0,1.0,4.0,2.0,7.0,2.0,6.0,2.0,3.0,6.0,3.0,1.0,5.0,3.0,2.0,5.0,5.0,1,1,1,0,0,0,0,0,25,125,2.23606797749979,25.0,125.0,2.23606797749979,2073600,2985984000,37.94733192202055,4.0,8.0,1.4142135623730951,1,1,1.0,4.0,8.0,1.4142135623730951,123904,43614208,18.76166303929372,9.0,27.0,1.7320508075688772,291600,157464000,23.2379000772445,790321,702595369,29.816103031751148,4.0,8.0,1.4142135623730951,1,1,1.0,3610000,6859000000,43.58898943540674,36.0,216.0,2.449489742783178,3802500,7414875000,44.15880433163923,49.0,343.0,2.6457513110645907,4.0,8.0,1.4142135623730951,4.0,8.0,1.4142135623730951,36,216,2.449489742783178,20,8.0,12.0,2.0,0.0,18.0,0.0,1.0,1980,1440,77
